"timeMillisSpent","score","initialized"
18,"0hard/-90204soft","true"
376,"0hard/-89922soft","true"
378,"0hard/-89786soft","true"
378,"0hard/-89761soft","true"
380,"0hard/-89689soft","true"
385,"0hard/-89487soft","true"
386,"0hard/-89438soft","true"
666,"0hard/-88697soft","true"
676,"0hard/-88282soft","true"
713,"0hard/-87854soft","true"
721,"0hard/-87365soft","true"
736,"0hard/-87292soft","true"
738,"0hard/-86857soft","true"
743,"0hard/-86746soft","true"
744,"0hard/-86601soft","true"
2348,"0hard/-86539soft","true"
2516,"0hard/-85850soft","true"
4541,"0hard/-85756soft","true"
4542,"0hard/-85607soft","true"
4543,"0hard/-85565soft","true"
4544,"0hard/-85382soft","true"
4575,"0hard/-85134soft","true"
6076,"0hard/-84996soft","true"
6077,"0hard/-84991soft","true"
8405,"0hard/-84853soft","true"
8413,"0hard/-84841soft","true"
8413,"0hard/-84831soft","true"
8418,"0hard/-84818soft","true"
9119,"0hard/-84814soft","true"
9129,"0hard/-84643soft","true"
9147,"0hard/-84640soft","true"
9677,"0hard/-84625soft","true"
9685,"0hard/-84615soft","true"
9687,"0hard/-84596soft","true"
9692,"0hard/-84594soft","true"
