"timeMillisSpent","score","initialized"
89,"-400000hard/-1071238medium/-3098700soft","true"
98,"-400000hard/-1062238medium/-3098700soft","true"
99,"-400000hard/-1059238medium/-3098700soft","true"
4014,"-400000hard/-1058710medium/-3104172soft","true"
4018,"-400000hard/-1055586medium/-3101048soft","true"
4021,"-400000hard/-1055056medium/-3100518soft","true"
6080,"-400000hard/-1054961medium/-3100154soft","true"
6096,"-400000hard/-1054751medium/-3100154soft","true"
6100,"-400000hard/-1051751medium/-3100154soft","true"
6501,"-400000hard/-1051029medium/-3099491soft","true"
6537,"-400000hard/-1050370medium/-3098832soft","true"
7042,"-400000hard/-1050278medium/-3098740soft","true"
7052,"-400000hard/-1050276medium/-3098738soft","true"
7140,"-400000hard/-1050238medium/-3098700soft","true"
