"timeMillisSpent","score","initialized"
198,"-207132hard/-119458soft","true"
515,"-207102hard/-119419soft","true"
543,"-207098hard/-119414soft","true"
569,"-207049hard/-119352soft","true"
601,"-207012hard/-119305soft","true"
971,"-206967hard/-119247soft","true"
1245,"-202873hard/-146908soft","true"
1250,"-202754hard/-146756soft","true"
1335,"-202745hard/-146744soft","true"
1356,"-202416hard/-146324soft","true"
1454,"-202377hard/-146274soft","true"
1471,"-202348hard/-146237soft","true"
1483,"-200518hard/-143899soft","true"
1484,"-200432hard/-143789soft","true"
1489,"-200275hard/-143588soft","true"
1511,"-200253hard/-143560soft","true"
1544,"-200197hard/-143488soft","true"
1573,"-198044hard/-140737soft","true"
1588,"-197578hard/-140141soft","true"
1588,"-196403hard/-138640soft","true"
1686,"-196391hard/-138624soft","true"
1713,"-196109hard/-138264soft","true"
1742,"-196060hard/-138201soft","true"
1745,"-195882hard/-137974soft","true"
1783,"-193976hard/-135538soft","true"
1786,"-193931hard/-135481soft","true"
1791,"-193868hard/-135401soft","true"
1802,"-193136hard/-134465soft","true"
1824,"-193112hard/-134435soft","true"
1874,"-191989hard/-133000soft","true"
1883,"-191913hard/-132903soft","true"
1890,"-191895hard/-132880soft","true"
1924,"-191883hard/-132864soft","true"
1966,"-191777hard/-132729soft","true"
1977,"-191772hard/-132722soft","true"
2079,"-191770hard/-132720soft","true"
2100,"-191747hard/-132690soft","true"
2121,"-191321hard/-132146soft","true"
2123,"-191299hard/-132118soft","true"
2171,"-190186hard/-130696soft","true"
2172,"-190175hard/-130682soft","true"
2175,"-190012hard/-130474soft","true"
2270,"-189985hard/-130439soft","true"
2296,"-189744hard/-130131soft","true"
2431,"-189547hard/-129879soft","true"
2441,"-189536hard/-129865soft","true"
2496,"-189532hard/-129859soft","true"
2575,"-189095hard/-129301soft","true"
2581,"-187643hard/-127446soft","true"
2642,"-187527hard/-127298soft","true"
2681,"-187450hard/-127200soft","true"
2713,"-187301hard/-127010soft","true"
2793,"-187047hard/-126685soft","true"
2890,"-186983hard/-126603soft","true"
3154,"-186217hard/-125625soft","true"
3222,"-186087hard/-125459soft","true"
3258,"-186023hard/-125377soft","true"
3322,"-184080hard/-122894soft","true"
3358,"-183602hard/-122283soft","true"
3401,"-183219hard/-121794soft","true"
3427,"-183199hard/-121769soft","true"
3495,"-182415hard/-120767soft","true"
3782,"-182362hard/-120699soft","true"
3864,"-182351hard/-120685soft","true"
4049,"-182263hard/-120572soft","true"
4275,"-182165hard/-120447soft","true"
4360,"-182150hard/-120428soft","true"
4413,"-182086hard/-120346soft","true"
5476,"-182081hard/-120340soft","true"
5848,"-182016hard/-120256soft","true"
6816,"-181988hard/-120221soft","true"
7904,"-181943hard/-120163soft","true"
9155,"-181942hard/-120162soft","true"
