"timeMillisSpent","score","initialized"
581,"-1200000hard/-10701382medium/-20512800soft","true"
4913,"-1200000hard/-10699755medium/-20514495soft","true"
4915,"-1200000hard/-10693755medium/-20514495soft","true"
4929,"-1200000hard/-10687755medium/-20514495soft","true"
4943,"-1200000hard/-10684755medium/-20514495soft","true"
4967,"-1200000hard/-10681755medium/-20514495soft","true"
4971,"-1200000hard/-10672755medium/-20514495soft","true"
5011,"-1200000hard/-10669755medium/-20514495soft","true"
5402,"-1200000hard/-10647382medium/-20512800soft","true"
5406,"-1200000hard/-10635382medium/-20512800soft","true"
5415,"-1200000hard/-10632382medium/-20512800soft","true"
5445,"-1200000hard/-10629382medium/-20512800soft","true"
6722,"-1200000hard/-10620382medium/-20512800soft","true"
6724,"-1200000hard/-10617382medium/-20512800soft","true"
9153,"-1200000hard/-10614382medium/-20512800soft","true"
