"timeMillisSpent","score","initialized"
58,"0hard/-108938soft","true"
2013,"0hard/-108847soft","true"
2027,"0hard/-108631soft","true"
2041,"0hard/-108604soft","true"
2056,"0hard/-108574soft","true"
2070,"0hard/-108543soft","true"
2084,"0hard/-108367soft","true"
