"timeMillisSpent","score","initialized"
2463,"-2000000hard/-28648290medium/-53410500soft","true"
2483,"-2000000hard/-28630290medium/-53410500soft","true"
2554,"-2000000hard/-28627290medium/-53410500soft","true"
2555,"-2000000hard/-28624290medium/-53410500soft","true"
2561,"-2000000hard/-28623583medium/-53415793soft","true"
2564,"-2000000hard/-28620583medium/-53415793soft","true"
2615,"-2000000hard/-28619747medium/-53411957soft","true"
2618,"-2000000hard/-28616747medium/-53411957soft","true"
3316,"-2000000hard/-28615184medium/-53413394soft","true"
5142,"-2000000hard/-28614978medium/-53413188soft","true"
6662,"-2000000hard/-28610188medium/-53414398soft","true"
6664,"-2000000hard/-28607188medium/-53414398soft","true"
