"timeMillisSpent","score","initialized"
20,"0hard/-99255soft","true"
7691,"0hard/-99225soft","true"
7692,"0hard/-99213soft","true"
8008,"0hard/-99206soft","true"
8009,"0hard/-99091soft","true"
9000,"0hard/-99072soft","true"
9356,"0hard/-98986soft","true"
9363,"0hard/-98919soft","true"
9370,"0hard/-98916soft","true"
9380,"0hard/-98909soft","true"
9502,"0hard/-98886soft","true"
9507,"0hard/-98884soft","true"
9513,"0hard/-98838soft","true"
9722,"0hard/-98766soft","true"
9770,"0hard/-98752soft","true"
9774,"0hard/-98745soft","true"
