"timeMillisSpent","score","initialized"
1940,"-1600000hard/-63035727medium/-116127000soft","true"
1954,"-1600000hard/-63029727medium/-116127000soft","true"
1955,"-1600000hard/-63005727medium/-116127000soft","true"
4125,"-1600000hard/-62916226medium/-116130499soft","true"
4128,"-1600000hard/-62892226medium/-116130499soft","true"
4130,"-1600000hard/-62882943medium/-116127216soft","true"
4134,"-1600000hard/-62873943medium/-116127216soft","true"
4137,"-1600000hard/-62858943medium/-116127216soft","true"
4142,"-1600000hard/-62825943medium/-116127216soft","true"
4154,"-1600000hard/-62816943medium/-116127216soft","true"
4161,"-1600000hard/-62813943medium/-116127216soft","true"
4171,"-1600000hard/-62810943medium/-116127216soft","true"
4176,"-1600000hard/-62804943medium/-116127216soft","true"
4182,"-1600000hard/-62795943medium/-116127216soft","true"
4197,"-1600000hard/-62792727medium/-116127000soft","true"
4211,"-1600000hard/-62786727medium/-116127000soft","true"
4213,"-1600000hard/-62780727medium/-116127000soft","true"
4216,"-1600000hard/-62777727medium/-116127000soft","true"
4220,"-1600000hard/-62765727medium/-116127000soft","true"
4253,"-1600000hard/-62762727medium/-116127000soft","true"
4306,"-1600000hard/-62759727medium/-116127000soft","true"
4324,"-1600000hard/-62753727medium/-116127000soft","true"
4598,"-1600000hard/-62750727medium/-116127000soft","true"
4676,"-1600000hard/-62747727medium/-116127000soft","true"
4816,"-1600000hard/-62744727medium/-116127000soft","true"
