"timeMillisSpent","score","initialized"
853,"-1200000hard/-35565495medium/-66132000soft","true"
872,"-1200000hard/-35553495medium/-66132000soft","true"
882,"-1200000hard/-35535495medium/-66132000soft","true"
886,"-1200000hard/-35532495medium/-66132000soft","true"
921,"-1200000hard/-35520495medium/-66132000soft","true"
953,"-1200000hard/-35514495medium/-66132000soft","true"
984,"-1200000hard/-35511495medium/-66132000soft","true"
987,"-1200000hard/-35508495medium/-66132000soft","true"
995,"-1200000hard/-35505495medium/-66132000soft","true"
1018,"-1200000hard/-35493495medium/-66132000soft","true"
1025,"-1200000hard/-35484495medium/-66132000soft","true"
1035,"-1200000hard/-35481495medium/-66132000soft","true"
1038,"-1200000hard/-35478495medium/-66132000soft","true"
1051,"-1200000hard/-35472495medium/-66132000soft","true"
1270,"-1200000hard/-35466495medium/-66132000soft","true"
1318,"-1200000hard/-35463495medium/-66132000soft","true"
1342,"-1200000hard/-35460495medium/-66132000soft","true"
2552,"-1200000hard/-35457495medium/-66132000soft","true"
