"timeMillisSpent","score","initialized"
2110,"-2000000hard/-28648290medium/-53410500soft","true"
2122,"-2000000hard/-28642290medium/-53410500soft","true"
8637,"-2000000hard/-28640492medium/-53414702soft","true"
8643,"-2000000hard/-28631492medium/-53414702soft","true"
8953,"-2000000hard/-28628492medium/-53414702soft","true"
8960,"-2000000hard/-28625492medium/-53414702soft","true"
8976,"-2000000hard/-28622492medium/-53414702soft","true"
9159,"-2000000hard/-28619492medium/-53414702soft","true"
9397,"-2000000hard/-28616492medium/-53414702soft","true"
9416,"-2000000hard/-28612646medium/-53413856soft","true"
