"timeMillisSpent","score","initialized"
25,"0hard/-106478soft","true"
48,"0hard/-106259soft","true"
67,"0hard/-101418soft","true"
88,"0hard/-101075soft","true"
108,"0hard/-100054soft","true"
129,"0hard/-99813soft","true"
153,"0hard/-99338soft","true"
182,"0hard/-99266soft","true"
220,"0hard/-99167soft","true"
407,"0hard/-99134soft","true"
680,"0hard/-99121soft","true"
1335,"0hard/-99103soft","true"
