"timeMillisSpent","score","initialized"
30,"0hard/-93215soft","true"
44,"0hard/-93211soft","true"
48,"0hard/-93210soft","true"
69,"0hard/-93172soft","true"
72,"0hard/-93171soft","true"
76,"0hard/-93044soft","true"
78,"0hard/-93026soft","true"
202,"0hard/-93011soft","true"
475,"0hard/-93010soft","true"
864,"0hard/-92969soft","true"
1021,"0hard/-92939soft","true"
2000,"0hard/-92914soft","true"
2405,"0hard/-92886soft","true"
