"timeMillisSpent","score","initialized"
54,"0hard/-105799soft","true"
127,"0hard/-105552soft","true"
129,"0hard/-105487soft","true"
154,"0hard/-104754soft","true"
7611,"0hard/-104513soft","true"
8563,"0hard/-104453soft","true"
9303,"0hard/-104448soft","true"
