"timeMillisSpent","score","initialized"
1409,"-221679hard/-131580soft","true"
1428,"-221570hard/-131441soft","true"
1495,"-221472hard/-131316soft","true"
1702,"-221469hard/-131312soft","true"
1881,"-221338hard/-131145soft","true"
2397,"-221232hard/-131009soft","true"
2495,"-221165hard/-130924soft","true"
2866,"-221006hard/-130720soft","true"
3195,"-220987hard/-130696soft","true"
3707,"-220928hard/-130621soft","true"
3788,"-220775hard/-130425soft","true"
3899,"-220553hard/-130142soft","true"
4207,"-220503hard/-130078soft","true"
5519,"-220493hard/-130066soft","true"
6347,"-220484hard/-130054soft","true"
6398,"-220410hard/-129960soft","true"
7293,"-220396hard/-129942soft","true"
7306,"-220111hard/-129577soft","true"
7726,"-220067hard/-129521soft","true"
9425,"-220049hard/-129498soft","true"
