"timeMillisSpent","score","initialized"
775,"-1200000hard/-36135306medium/-66132000soft","true"
778,"-1200000hard/-36126306medium/-66132000soft","true"
783,"-1200000hard/-36078306medium/-66132000soft","true"
786,"-1200000hard/-36036306medium/-66132000soft","true"
789,"-1200000hard/-35901306medium/-66132000soft","true"
794,"-1200000hard/-35889306medium/-66132000soft","true"
796,"-1200000hard/-35868306medium/-66132000soft","true"
819,"-1200000hard/-35865306medium/-66132000soft","true"
844,"-1200000hard/-35841306medium/-66132000soft","true"
848,"-1200000hard/-35829306medium/-66132000soft","true"
854,"-1200000hard/-35805306medium/-66132000soft","true"
855,"-1200000hard/-35769306medium/-66132000soft","true"
856,"-1200000hard/-35742306medium/-66132000soft","true"
875,"-1200000hard/-35721306medium/-66132000soft","true"
876,"-1200000hard/-35694306medium/-66132000soft","true"
885,"-1200000hard/-35682306medium/-66132000soft","true"
913,"-1200000hard/-35679306medium/-66132000soft","true"
931,"-1200000hard/-35673306medium/-66132000soft","true"
934,"-1200000hard/-35658306medium/-66132000soft","true"
956,"-1200000hard/-35655306medium/-66132000soft","true"
1010,"-1200000hard/-35652306medium/-66132000soft","true"
1104,"-1200000hard/-35646306medium/-66132000soft","true"
1123,"-1200000hard/-35643306medium/-66132000soft","true"
1291,"-1200000hard/-35640306medium/-66132000soft","true"
1335,"-1200000hard/-35634306medium/-66132000soft","true"
1345,"-1200000hard/-35631306medium/-66132000soft","true"
1362,"-1200000hard/-35628306medium/-66132000soft","true"
1488,"-1200000hard/-35625306medium/-66132000soft","true"
1504,"-1200000hard/-35613306medium/-66132000soft","true"
2426,"-1200000hard/-35610306medium/-66132000soft","true"
