"timeMillisSpent","score","initialized"
294,"-800000hard/-16078547medium/-30145500soft","true"
296,"-800000hard/-16039547medium/-30145500soft","true"
301,"-800000hard/-15937547medium/-30145500soft","true"
301,"-800000hard/-15895547medium/-30145500soft","true"
309,"-800000hard/-15864349medium/-30150302soft","true"
620,"-800000hard/-15858919medium/-30147872soft","true"
626,"-800000hard/-15851339medium/-30152292soft","true"
1142,"-800000hard/-15851085medium/-30146038soft","true"
1156,"-800000hard/-15845085medium/-30146038soft","true"
1291,"-800000hard/-15844547medium/-30145500soft","true"
1347,"-800000hard/-15841948medium/-30148901soft","true"
1519,"-800000hard/-15840899medium/-30147852soft","true"
1648,"-800000hard/-15839392medium/-30152345soft","true"
1655,"-800000hard/-15836392medium/-30152345soft","true"
1655,"-800000hard/-15834936medium/-30147889soft","true"
1662,"-800000hard/-15832946medium/-30145899soft","true"
1666,"-800000hard/-15829946medium/-30145899soft","true"
1777,"-800000hard/-15826922medium/-30145875soft","true"
1940,"-800000hard/-15823547medium/-30145500soft","true"
4068,"-800000hard/-15820599medium/-30145552soft","true"
4139,"-800000hard/-15820547medium/-30145500soft","true"
4235,"-800000hard/-15817547medium/-30145500soft","true"
