"timeMillisSpent","score","initialized"
63,"-400000hard/-4064720medium/-8167500soft","true"
66,"-400000hard/-4034720medium/-8167500soft","true"
68,"-400000hard/-4004439medium/-8170219soft","true"
70,"-400000hard/-3995439medium/-8170219soft","true"
71,"-400000hard/-3983439medium/-8170219soft","true"
72,"-400000hard/-3977439medium/-8170219soft","true"
73,"-400000hard/-3959720medium/-8167500soft","true"
76,"-400000hard/-3950720medium/-8167500soft","true"
76,"-400000hard/-3926720medium/-8167500soft","true"
84,"-400000hard/-3923720medium/-8167500soft","true"
85,"-400000hard/-3905720medium/-8167500soft","true"
86,"-400000hard/-3902720medium/-8167500soft","true"
87,"-400000hard/-3893720medium/-8167500soft","true"
99,"-400000hard/-3890720medium/-8167500soft","true"
113,"-400000hard/-3887720medium/-8167500soft","true"
240,"-400000hard/-3884720medium/-8167500soft","true"
279,"-400000hard/-3881720medium/-8167500soft","true"
293,"-400000hard/-3878720medium/-8167500soft","true"
323,"-400000hard/-3875720medium/-8167500soft","true"
