"timeMillisSpent","score","initialized"
49,"0hard/-101697soft","true"
102,"0hard/-101647soft","true"
125,"0hard/-101627soft","true"
140,"0hard/-101596soft","true"
544,"0hard/-101582soft","true"
728,"0hard/-101400soft","true"
2241,"0hard/-101285soft","true"
2359,"0hard/-101268soft","true"
3480,"0hard/-101226soft","true"
3706,"0hard/-101213soft","true"
3707,"0hard/-101193soft","true"
9070,"0hard/-101175soft","true"
9665,"0hard/-101110soft","true"
