"timeMillisSpent","score","initialized"
17,"0hard/-90204soft","true"
8214,"0hard/-88931soft","true"
8230,"0hard/-88768soft","true"
8233,"0hard/-88495soft","true"
8481,"0hard/-88436soft","true"
8482,"0hard/-88432soft","true"
8482,"0hard/-88274soft","true"
8497,"0hard/-87932soft","true"
8498,"0hard/-87913soft","true"
8499,"0hard/-87474soft","true"
8499,"0hard/-87472soft","true"
8503,"0hard/-86845soft","true"
8714,"0hard/-86758soft","true"
8714,"0hard/-86743soft","true"
8721,"0hard/-86602soft","true"
8723,"0hard/-86314soft","true"
8726,"0hard/-86069soft","true"
8727,"0hard/-86016soft","true"
8728,"0hard/-85703soft","true"
9493,"0hard/-85680soft","true"
9494,"0hard/-85472soft","true"
9495,"0hard/-85459soft","true"
9495,"0hard/-85383soft","true"
9497,"0hard/-85360soft","true"
9521,"0hard/-85358soft","true"
9555,"0hard/-85167soft","true"
9607,"0hard/-85076soft","true"
9685,"0hard/-85042soft","true"
9686,"0hard/-84952soft","true"
9687,"0hard/-84940soft","true"
9690,"0hard/-84931soft","true"
9824,"0hard/-84916soft","true"
9826,"0hard/-84880soft","true"
9832,"0hard/-84871soft","true"
9833,"0hard/-84869soft","true"
9840,"0hard/-84863soft","true"
9851,"0hard/-84836soft","true"
9853,"0hard/-84807soft","true"
9854,"0hard/-84798soft","true"
9882,"0hard/-84783soft","true"
9895,"0hard/-84780soft","true"
9897,"0hard/-84715soft","true"
9903,"0hard/-84704soft","true"
9984,"0hard/-84697soft","true"
