"timeMillisSpent","score","initialized"
2194,"-2000000hard/-28648290medium/-53410500soft","true"
2215,"-2000000hard/-28630290medium/-53410500soft","true"
2290,"-2000000hard/-28627290medium/-53410500soft","true"
2291,"-2000000hard/-28624290medium/-53410500soft","true"
2297,"-2000000hard/-28623583medium/-53415793soft","true"
2301,"-2000000hard/-28620583medium/-53415793soft","true"
2358,"-2000000hard/-28619747medium/-53411957soft","true"
2361,"-2000000hard/-28616747medium/-53411957soft","true"
3046,"-2000000hard/-28614195medium/-53412405soft","true"
7965,"-2000000hard/-28612290medium/-53410500soft","true"
8601,"-2000000hard/-28609290medium/-53410500soft","true"
