"timeMillisSpent","score","initialized"
2761,"-2000000hard/-98344646medium/-180130500soft","true"
2764,"-2000000hard/-98050646medium/-180130500soft","true"
2845,"-2000000hard/-98000070medium/-180133924soft","true"
2877,"-2000000hard/-97970070medium/-180133924soft","true"
3080,"-2000000hard/-97960646medium/-180130500soft","true"
3081,"-2000000hard/-97942646medium/-180130500soft","true"
3082,"-2000000hard/-97915646medium/-180130500soft","true"
3230,"-2000000hard/-97786230medium/-180133084soft","true"
4265,"-2000000hard/-97782641medium/-180132495soft","true"
4267,"-2000000hard/-97779641medium/-180132495soft","true"
4296,"-2000000hard/-97764641medium/-180132495soft","true"
4298,"-2000000hard/-97752641medium/-180132495soft","true"
