"timeMillisSpent","score","initialized"
183,"0hard/-113909soft","true"
420,"0hard/-113730soft","true"
661,"0hard/-113680soft","true"
4821,"0hard/-113416soft","true"
8558,"0hard/-113384soft","true"
10000,"0hard/-113354soft","true"
