"timeMillisSpent","score","initialized"
478,"0hard/-123224soft","true"
680,"0hard/-123155soft","true"
1063,"0hard/-122753soft","true"
2712,"0hard/-122491soft","true"
6934,"0hard/-121999soft","true"
10000,"0hard/-121439soft","true"
