"timeMillisSpent","score","initialized"
2418,"-2000000hard/-28648290medium/-53410500soft","true"
2441,"-2000000hard/-28630290medium/-53410500soft","true"
2511,"-2000000hard/-28627290medium/-53410500soft","true"
2511,"-2000000hard/-28624290medium/-53410500soft","true"
2518,"-2000000hard/-28623583medium/-53415793soft","true"
2521,"-2000000hard/-28620583medium/-53415793soft","true"
2577,"-2000000hard/-28619747medium/-53411957soft","true"
2580,"-2000000hard/-28616747medium/-53411957soft","true"
4118,"-2000000hard/-28615413medium/-53410623soft","true"
4122,"-2000000hard/-28606413medium/-53410623soft","true"
