"timeMillisSpent","score","initialized"
240,"-800000hard/-56925medium/-272923soft","true"
244,"-800000hard/-56596medium/-269192soft","true"
246,"-800000hard/-55311medium/-267462soft","true"
249,"-800000hard/-54433medium/-269359soft","true"
251,"-800000hard/-54316medium/-270319soft","true"
264,"-800000hard/-54255medium/-274906soft","true"
271,"-800000hard/-53772medium/-269346soft","true"
275,"-800000hard/-52655medium/-267590soft","true"
280,"-800000hard/-52226medium/-268137soft","true"
308,"-800000hard/-52179medium/-266638soft","true"
309,"-800000hard/-51981medium/-264617soft","true"
311,"-800000hard/-51622medium/-265591soft","true"
311,"-800000hard/-51088medium/-263734soft","true"
312,"-800000hard/-50056medium/-263856soft","true"
312,"-800000hard/-49507medium/-265758soft","true"
332,"-800000hard/-49315medium/-269370soft","true"
565,"-800000hard/-48605medium/-267587soft","true"
633,"-800000hard/-48413medium/-264842soft","true"
655,"-800000hard/-48300medium/-263822soft","true"
728,"-800000hard/-48060medium/-262063soft","true"
745,"-800000hard/-47682medium/-263147soft","true"
772,"-800000hard/-47094medium/-264201soft","true"
801,"-800000hard/-46952medium/-265396soft","true"
925,"-800000hard/-45955medium/-261652soft","true"
1708,"-800000hard/-45757medium/-264463soft","true"
2318,"-800000hard/-45563medium/-263894soft","true"
2716,"-800000hard/-44952medium/-262420soft","true"
4881,"-800000hard/-43874medium/-265588soft","true"
